case_id,topology,speed_cm_s,spin_rad_s,tick_subdivisions,input_permutation,seed,contact_count,maximum_residual_cm_s,maximum_penetration_cm,energy_before_j,energy_after_j,duplicate_impulses,symmetry_error_cm_s,finite_state,state_hash
solver_stress_00643,rack,25,40,4,canonical,3,15,9.9999999999999995e-08,1.0000000000000001e-05,0.0053125000000000004,0.0048875000000000004,0,4.0000000000000002e-09,True,aada396fec66f007c4dadd837ca3e2abb1ef0eaf16d2ff4ccdbe9bae5a488646
solver_stress_00644,rack,25,40,4,reversed,0,15,2.4999999999999999e-08,2.5000000000000002e-06,0.0053125000000000004,0.0048875000000000004,0,1.0000000000000001e-09,True,b2a936e0e69972741bff7f42e494686391bdf810edb1a94b9273b7d657041d55
solver_stress_00645,rack,25,40,4,reversed,1,15,4.9999999999999998e-08,5.0000000000000004e-06,0.0053125000000000004,0.0048875000000000004,0,2.0000000000000001e-09,True,82f4100a89a9c8799015223ea8279f843b2bcb711ede2c0f8ecee65ee0cee088
solver_stress_00646,rack,25,40,4,reversed,2,15,7.4999999999999997e-08,7.500000000000001e-06,0.0053125000000000004,0.0048875000000000004,0,3.0000000000000004e-09,True,fbfbc64c8088b2ca4a9c11938e0a68d014c9ac8fe8b3aece02af5c336bc7bc14
solver_stress_00647,rack,25,40,4,reversed,3,15,9.9999999999999995e-08,1.0000000000000001e-05,0.0053125000000000004,0.0048875000000000004,0,4.0000000000000002e-09,True,aada396fec66f007c4dadd837ca3e2abb1ef0eaf16d2ff4ccdbe9bae5a488646
solver_stress_00648,rack,100,-40,1,canonical,0,15,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.078200000000000006,0,1.0000000000000001e-09,True,3517cbf0042f249820739037bd569530bf20c57f77757f388d0870f3d4c85af3
solver_stress_00649,rack,100,-40,1,canonical,1,15,1.9999999999999999e-07,2.0000000000000002e-05,0.085000000000000006,0.078200000000000006,0,2.0000000000000001e-09,True,864895df440c238e44c01db6b6f6386c45e13003428510936ef82e70a705644d
solver_stress_00650,rack,100,-40,1,canonical,2,15,2.9999999999999999e-07,3.0000000000000004e-05,0.085000000000000006,0.078200000000000006,0,3.0000000000000004e-09,True,72cfb1da13ceaaa1b7953af3fedb5955583ef313eaf85df9033acda022bcec9a
solver_stress_00651,rack,100,-40,1,canonical,3,15,3.9999999999999998e-07,4.0000000000000003e-05,0.085000000000000006,0.078200000000000006,0,4.0000000000000002e-09,True,bd4f29cee9506922a88cc834f3e396184e6b93fab56a150df0e0c0a030bb54fd
solver_stress_00652,rack,100,-40,1,reversed,0,15,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.078200000000000006,0,1.0000000000000001e-09,True,3517cbf0042f249820739037bd569530bf20c57f77757f388d0870f3d4c85af3
solver_stress_00653,rack,100,-40,1,reversed,1,15,1.9999999999999999e-07,2.0000000000000002e-05,0.085000000000000006,0.078200000000000006,0,2.0000000000000001e-09,True,864895df440c238e44c01db6b6f6386c45e13003428510936ef82e70a705644d
solver_stress_00654,rack,100,-40,1,reversed,2,15,2.9999999999999999e-07,3.0000000000000004e-05,0.085000000000000006,0.078200000000000006,0,3.0000000000000004e-09,True,72cfb1da13ceaaa1b7953af3fedb5955583ef313eaf85df9033acda022bcec9a
solver_stress_00655,rack,100,-40,1,reversed,3,15,3.9999999999999998e-07,4.0000000000000003e-05,0.085000000000000006,0.078200000000000006,0,4.0000000000000002e-09,True,bd4f29cee9506922a88cc834f3e396184e6b93fab56a150df0e0c0a030bb54fd
solver_stress_00656,rack,100,-40,2,canonical,0,15,4.9999999999999998e-08,5.0000000000000004e-06,0.085000000000000006,0.078200000000000006,0,1.0000000000000001e-09,True,da5d0d96552a1e063ed77715351f05a265730b809c742efc30a3dc262a94aa4f
solver_stress_00657,rack,100,-40,2,canonical,1,15,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.078200000000000006,0,2.0000000000000001e-09,True,d15d418c1e46239927c9e5027ac83b59cde5b8493a8c6d2016142c717220be89
solver_stress_00658,rack,100,-40,2,canonical,2,15,1.4999999999999999e-07,1.5000000000000002e-05,0.085000000000000006,0.078200000000000006,0,3.0000000000000004e-09,True,9e59becaee7d08e1c249b29ae56e5ce8a9bf95586ba9b3b9119ca844f956820e
solver_stress_00659,rack,100,-40,2,canonical,3,15,1.9999999999999999e-07,2.0000000000000002e-05,0.085000000000000006,0.078200000000000006,0,4.0000000000000002e-09,True,e9dba26a05e5f824c7a6f04b9bb154fc0ba8cb25be36478f8ec2b0d40fd99277
solver_stress_00660,rack,100,-40,2,reversed,0,15,4.9999999999999998e-08,5.0000000000000004e-06,0.085000000000000006,0.078200000000000006,0,1.0000000000000001e-09,True,da5d0d96552a1e063ed77715351f05a265730b809c742efc30a3dc262a94aa4f
solver_stress_00661,rack,100,-40,2,reversed,1,15,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.078200000000000006,0,2.0000000000000001e-09,True,d15d418c1e46239927c9e5027ac83b59cde5b8493a8c6d2016142c717220be89
solver_stress_00662,rack,100,-40,2,reversed,2,15,1.4999999999999999e-07,1.5000000000000002e-05,0.085000000000000006,0.078200000000000006,0,3.0000000000000004e-09,True,9e59becaee7d08e1c249b29ae56e5ce8a9bf95586ba9b3b9119ca844f956820e
solver_stress_00663,rack,100,-40,2,reversed,3,15,1.9999999999999999e-07,2.0000000000000002e-05,0.085000000000000006,0.078200000000000006,0,4.0000000000000002e-09,True,e9dba26a05e5f824c7a6f04b9bb154fc0ba8cb25be36478f8ec2b0d40fd99277
solver_stress_00664,rack,100,-40,4,canonical,0,15,2.4999999999999999e-08,2.5000000000000002e-06,0.085000000000000006,0.078200000000000006,0,1.0000000000000001e-09,True,f88c057fffa5f0cbbef72e0c93fca3c79498d2e47e98a4acfc06663088f4c9c0
solver_stress_00665,rack,100,-40,4,canonical,1,15,4.9999999999999998e-08,5.0000000000000004e-06,0.085000000000000006,0.078200000000000006,0,2.0000000000000001e-09,True,5a0c66a767e797e64fbeb6e9db6faa4a622fc8fd3d4fdfaf21bded6d2cd36f86
solver_stress_00666,rack,100,-40,4,canonical,2,15,7.4999999999999997e-08,7.500000000000001e-06,0.085000000000000006,0.078200000000000006,0,3.0000000000000004e-09,True,83c2191c2a1a4926fae1f998a540781e0b2be4ff7595bb186841662bcf4c28e6
solver_stress_00667,rack,100,-40,4,canonical,3,15,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.078200000000000006,0,4.0000000000000002e-09,True,53b631ea37384131817a671f84e1cb3bc499b5b8a99d9b4cb76db1440e552668
solver_stress_00668,rack,100,-40,4,reversed,0,15,2.4999999999999999e-08,2.5000000000000002e-06,0.085000000000000006,0.078200000000000006,0,1.0000000000000001e-09,True,f88c057fffa5f0cbbef72e0c93fca3c79498d2e47e98a4acfc06663088f4c9c0
solver_stress_00669,rack,100,-40,4,reversed,1,15,4.9999999999999998e-08,5.0000000000000004e-06,0.085000000000000006,0.078200000000000006,0,2.0000000000000001e-09,True,5a0c66a767e797e64fbeb6e9db6faa4a622fc8fd3d4fdfaf21bded6d2cd36f86
solver_stress_00670,rack,100,-40,4,reversed,2,15,7.4999999999999997e-08,7.500000000000001e-06,0.085000000000000006,0.078200000000000006,0,3.0000000000000004e-09,True,83c2191c2a1a4926fae1f998a540781e0b2be4ff7595bb186841662bcf4c28e6
solver_stress_00671,rack,100,-40,4,reversed,3,15,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.078200000000000006,0,4.0000000000000002e-09,True,53b631ea37384131817a671f84e1cb3bc499b5b8a99d9b4cb76db1440e552668
solver_stress_00672,rack,100,0,1,canonical,0,15,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.078200000000000006,0,1.0000000000000001e-09,True,231a50735c1d655242d06a051568feb1fbd858e55c46a9e930f3c81b9ad1cba8
solver_stress_00673,rack,100,0,1,canonical,1,15,1.9999999999999999e-07,2.0000000000000002e-05,0.085000000000000006,0.078200000000000006,0,2.0000000000000001e-09,True,c8e4dd81670fa2fab1b9b98c5c5e48b939ad5ad81d05a9a8af7d672fe0190d09
solver_stress_00674,rack,100,0,1,canonical,2,15,2.9999999999999999e-07,3.0000000000000004e-05,0.085000000000000006,0.078200000000000006,0,3.0000000000000004e-09,True,80994064f559e5384d5f101793ea5d6e888764afbf5203565ab5a3a0ba7ae0ce
solver_stress_00675,rack,100,0,1,canonical,3,15,3.9999999999999998e-07,4.0000000000000003e-05,0.085000000000000006,0.078200000000000006,0,4.0000000000000002e-09,True,3ff60015df70373f5ab449c9d3649840e9c248b75f5f9ccc5aed8ed3959e05eb
solver_stress_00676,rack,100,0,1,reversed,0,15,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.078200000000000006,0,1.0000000000000001e-09,True,231a50735c1d655242d06a051568feb1fbd858e55c46a9e930f3c81b9ad1cba8
solver_stress_00677,rack,100,0,1,reversed,1,15,1.9999999999999999e-07,2.0000000000000002e-05,0.085000000000000006,0.078200000000000006,0,2.0000000000000001e-09,True,c8e4dd81670fa2fab1b9b98c5c5e48b939ad5ad81d05a9a8af7d672fe0190d09
solver_stress_00678,rack,100,0,1,reversed,2,15,2.9999999999999999e-07,3.0000000000000004e-05,0.085000000000000006,0.078200000000000006,0,3.0000000000000004e-09,True,80994064f559e5384d5f101793ea5d6e888764afbf5203565ab5a3a0ba7ae0ce
solver_stress_00679,rack,100,0,1,reversed,3,15,3.9999999999999998e-07,4.0000000000000003e-05,0.085000000000000006,0.078200000000000006,0,4.0000000000000002e-09,True,3ff60015df70373f5ab449c9d3649840e9c248b75f5f9ccc5aed8ed3959e05eb
solver_stress_00680,rack,100,0,2,canonical,0,15,4.9999999999999998e-08,5.0000000000000004e-06,0.085000000000000006,0.078200000000000006,0,1.0000000000000001e-09,True,2cae08dd784b055eb2985dc10b33c8670ae7ff21e9edd45d4196204818c6f069
solver_stress_00681,rack,100,0,2,canonical,1,15,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.078200000000000006,0,2.0000000000000001e-09,True,1aaffdcdb33fc65f08bcf8edcac580afc925bdffb8d222b552484aaa348d4478
solver_stress_00682,rack,100,0,2,canonical,2,15,1.4999999999999999e-07,1.5000000000000002e-05,0.085000000000000006,0.078200000000000006,0,3.0000000000000004e-09,True,9ab35f515ac27d7bd2ddf586accf5dcc00d6302438a3c6c6cf85d59db1bccf32
solver_stress_00683,rack,100,0,2,canonical,3,15,1.9999999999999999e-07,2.0000000000000002e-05,0.085000000000000006,0.078200000000000006,0,4.0000000000000002e-09,True,b2d7dc8c6b7bf481bb847377ae57189d4089005a4f7be695e441ca61128d2802
solver_stress_00684,rack,100,0,2,reversed,0,15,4.9999999999999998e-08,5.0000000000000004e-06,0.085000000000000006,0.078200000000000006,0,1.0000000000000001e-09,True,2cae08dd784b055eb2985dc10b33c8670ae7ff21e9edd45d4196204818c6f069
solver_stress_00685,rack,100,0,2,reversed,1,15,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.078200000000000006,0,2.0000000000000001e-09,True,1aaffdcdb33fc65f08bcf8edcac580afc925bdffb8d222b552484aaa348d4478
solver_stress_00686,rack,100,0,2,reversed,2,15,1.4999999999999999e-07,1.5000000000000002e-05,0.085000000000000006,0.078200000000000006,0,3.0000000000000004e-09,True,9ab35f515ac27d7bd2ddf586accf5dcc00d6302438a3c6c6cf85d59db1bccf32
solver_stress_00687,rack,100,0,2,reversed,3,15,1.9999999999999999e-07,2.0000000000000002e-05,0.085000000000000006,0.078200000000000006,0,4.0000000000000002e-09,True,b2d7dc8c6b7bf481bb847377ae57189d4089005a4f7be695e441ca61128d2802
solver_stress_00688,rack,100,0,4,canonical,0,15,2.4999999999999999e-08,2.5000000000000002e-06,0.085000000000000006,0.078200000000000006,0,1.0000000000000001e-09,True,acc7fa9e8bf4fbbf7d731e9a56f1d8046bc7fa9c631a3a4a82b3ad012a27a85c
solver_stress_00689,rack,100,0,4,canonical,1,15,4.9999999999999998e-08,5.0000000000000004e-06,0.085000000000000006,0.078200000000000006,0,2.0000000000000001e-09,True,d73e7e6fe65208f4e6a0e2bdb19f030ac0c5ffef53c07bc521dcbb8f85ed4933
solver_stress_00690,rack,100,0,4,canonical,2,15,7.4999999999999997e-08,7.500000000000001e-06,0.085000000000000006,0.078200000000000006,0,3.0000000000000004e-09,True,e68b00fe430a9060ac7713aac054bb4b2b877b0aca30dbd5444f4184b2c7d836
solver_stress_00691,rack,100,0,4,canonical,3,15,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.078200000000000006,0,4.0000000000000002e-09,True,5b59e64a9e6b5c3b24153f42b1b1b482b51d618486f025cce689825fa45d4eed
solver_stress_00692,rack,100,0,4,reversed,0,15,2.4999999999999999e-08,2.5000000000000002e-06,0.085000000000000006,0.078200000000000006,0,1.0000000000000001e-09,True,acc7fa9e8bf4fbbf7d731e9a56f1d8046bc7fa9c631a3a4a82b3ad012a27a85c
solver_stress_00693,rack,100,0,4,reversed,1,15,4.9999999999999998e-08,5.0000000000000004e-06,0.085000000000000006,0.078200000000000006,0,2.0000000000000001e-09,True,d73e7e6fe65208f4e6a0e2bdb19f030ac0c5ffef53c07bc521dcbb8f85ed4933
solver_stress_00694,rack,100,0,4,reversed,2,15,7.4999999999999997e-08,7.500000000000001e-06,0.085000000000000006,0.078200000000000006,0,3.0000000000000004e-09,True,e68b00fe430a9060ac7713aac054bb4b2b877b0aca30dbd5444f4184b2c7d836
solver_stress_00695,rack,100,0,4,reversed,3,15,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.078200000000000006,0,4.0000000000000002e-09,True,5b59e64a9e6b5c3b24153f42b1b1b482b51d618486f025cce689825fa45d4eed
solver_stress_00696,rack,100,40,1,canonical,0,15,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.078200000000000006,0,1.0000000000000001e-09,True,30857716b68a4098497f68b47858a0d77d6ef82b89955e5bc4b64ab40245be70
solver_stress_00697,rack,100,40,1,canonical,1,15,1.9999999999999999e-07,2.0000000000000002e-05,0.085000000000000006,0.078200000000000006,0,2.0000000000000001e-09,True,6402a0810f20ad6529546319b20f9a5417124c0ae314001df4ea51134126c3d0
solver_stress_00698,rack,100,40,1,canonical,2,15,2.9999999999999999e-07,3.0000000000000004e-05,0.085000000000000006,0.078200000000000006,0,3.0000000000000004e-09,True,addeeafd3481cbc0b9900ce9c3c0ac9f9d980e811b1ee043c6bf213c10967145
solver_stress_00699,rack,100,40,1,canonical,3,15,3.9999999999999998e-07,4.0000000000000003e-05,0.085000000000000006,0.078200000000000006,0,4.0000000000000002e-09,True,ba0713b63df88f705cd821cf1f2254d86a1cef29d196d167c6e61013a3d52687
solver_stress_00700,rack,100,40,1,reversed,0,15,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.078200000000000006,0,1.0000000000000001e-09,True,30857716b68a4098497f68b47858a0d77d6ef82b89955e5bc4b64ab40245be70
solver_stress_00701,rack,100,40,1,reversed,1,15,1.9999999999999999e-07,2.0000000000000002e-05,0.085000000000000006,0.078200000000000006,0,2.0000000000000001e-09,True,6402a0810f20ad6529546319b20f9a5417124c0ae314001df4ea51134126c3d0
solver_stress_00702,rack,100,40,1,reversed,2,15,2.9999999999999999e-07,3.0000000000000004e-05,0.085000000000000006,0.078200000000000006,0,3.0000000000000004e-09,True,addeeafd3481cbc0b9900ce9c3c0ac9f9d980e811b1ee043c6bf213c10967145
solver_stress_00703,rack,100,40,1,reversed,3,15,3.9999999999999998e-07,4.0000000000000003e-05,0.085000000000000006,0.078200000000000006,0,4.0000000000000002e-09,True,ba0713b63df88f705cd821cf1f2254d86a1cef29d196d167c6e61013a3d52687
solver_stress_00704,rack,100,40,2,canonical,0,15,4.9999999999999998e-08,5.0000000000000004e-06,0.085000000000000006,0.078200000000000006,0,1.0000000000000001e-09,True,4943391e4986985b0342b88cc8693ba418cfee67e261e7eb8647ef6a4216e32f
solver_stress_00705,rack,100,40,2,canonical,1,15,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.078200000000000006,0,2.0000000000000001e-09,True,516753d8e60177df299652dbb7c91711e2bebe678b97969c66d5a2bd8594b013
solver_stress_00706,rack,100,40,2,canonical,2,15,1.4999999999999999e-07,1.5000000000000002e-05,0.085000000000000006,0.078200000000000006,0,3.0000000000000004e-09,True,9c25f43a2bc95d3274bb1edfbbe475ed1057ad79fc8db12643ace90015b427f2
solver_stress_00707,rack,100,40,2,canonical,3,15,1.9999999999999999e-07,2.0000000000000002e-05,0.085000000000000006,0.078200000000000006,0,4.0000000000000002e-09,True,5db9635b70d5c37e0b2f35565d036b4b13553e08f1f2b28be7e639e7ea0ebad0
solver_stress_00708,rack,100,40,2,reversed,0,15,4.9999999999999998e-08,5.0000000000000004e-06,0.085000000000000006,0.078200000000000006,0,1.0000000000000001e-09,True,4943391e4986985b0342b88cc8693ba418cfee67e261e7eb8647ef6a4216e32f
solver_stress_00709,rack,100,40,2,reversed,1,15,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.078200000000000006,0,2.0000000000000001e-09,True,516753d8e60177df299652dbb7c91711e2bebe678b97969c66d5a2bd8594b013
solver_stress_00710,rack,100,40,2,reversed,2,15,1.4999999999999999e-07,1.5000000000000002e-05,0.085000000000000006,0.078200000000000006,0,3.0000000000000004e-09,True,9c25f43a2bc95d3274bb1edfbbe475ed1057ad79fc8db12643ace90015b427f2
solver_stress_00711,rack,100,40,2,reversed,3,15,1.9999999999999999e-07,2.0000000000000002e-05,0.085000000000000006,0.078200000000000006,0,4.0000000000000002e-09,True,5db9635b70d5c37e0b2f35565d036b4b13553e08f1f2b28be7e639e7ea0ebad0
solver_stress_00712,rack,100,40,4,canonical,0,15,2.4999999999999999e-08,2.5000000000000002e-06,0.085000000000000006,0.078200000000000006,0,1.0000000000000001e-09,True,91bab5bcece71f022e427b12c769f7b0b0187bd78a5ec3163dd750411c4f71e5
solver_stress_00713,rack,100,40,4,canonical,1,15,4.9999999999999998e-08,5.0000000000000004e-06,0.085000000000000006,0.078200000000000006,0,2.0000000000000001e-09,True,2b105d552322cc7de54d007ccf9cfe9b6436dd7eab79873623f34c9eed38cb10
solver_stress_00714,rack,100,40,4,canonical,2,15,7.4999999999999997e-08,7.500000000000001e-06,0.085000000000000006,0.078200000000000006,0,3.0000000000000004e-09,True,6e7a9a9278dfe87d0eb301c4e15ec0a01bf6f8258b8909d006679a8d628fc820
solver_stress_00715,rack,100,40,4,canonical,3,15,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.078200000000000006,0,4.0000000000000002e-09,True,23178148e17484778e3772f60e10e465f9109c8ceb35f5f4b925cb873efa0be6
solver_stress_00716,rack,100,40,4,reversed,0,15,2.4999999999999999e-08,2.5000000000000002e-06,0.085000000000000006,0.078200000000000006,0,1.0000000000000001e-09,True,91bab5bcece71f022e427b12c769f7b0b0187bd78a5ec3163dd750411c4f71e5
solver_stress_00717,rack,100,40,4,reversed,1,15,4.9999999999999998e-08,5.0000000000000004e-06,0.085000000000000006,0.078200000000000006,0,2.0000000000000001e-09,True,2b105d552322cc7de54d007ccf9cfe9b6436dd7eab79873623f34c9eed38cb10
solver_stress_00718,rack,100,40,4,reversed,2,15,7.4999999999999997e-08,7.500000000000001e-06,0.085000000000000006,0.078200000000000006,0,3.0000000000000004e-09,True,6e7a9a9278dfe87d0eb301c4e15ec0a01bf6f8258b8909d006679a8d628fc820
solver_stress_00719,rack,100,40,4,reversed,3,15,9.9999999999999995e-08,1.0000000000000001e-05,0.085000000000000006,0.078200000000000006,0,4.0000000000000002e-09,True,23178148e17484778e3772f60e10e465f9109c8ceb35f5f4b925cb873efa0be6
solver_stress_00720,rack,500,-40,1,canonical,0,15,9.9999999999999995e-08,1.0000000000000001e-05,2.125,1.9550000000000001,0,1.0000000000000001e-09,True,d01a592fbb88bb5eb6636fe31bb447c9f9b24269da774b66aab457c26bdb4612
solver_stress_00721,rack,500,-40,1,canonical,1,15,1.9999999999999999e-07,2.0000000000000002e-05,2.125,1.9550000000000001,0,2.0000000000000001e-09,True,bb33eedd944859070d3cc8df1030d2b637896f5909ecbd2d5b152eb4a8a579c3
solver_stress_00722,rack,500,-40,1,canonical,2,15,2.9999999999999999e-07,3.0000000000000004e-05,2.125,1.9550000000000001,0,3.0000000000000004e-09,True,404c7f8548ac8c0f451c9e711921f60ab60212a362e1a30cc97a073715acf13c
solver_stress_00723,rack,500,-40,1,canonical,3,15,3.9999999999999998e-07,4.0000000000000003e-05,2.125,1.9550000000000001,0,4.0000000000000002e-09,True,507d62c2fa4e20c1d2c2e2861ac8846bc1813690908656208c0b59bee322411b
solver_stress_00724,rack,500,-40,1,reversed,0,15,9.9999999999999995e-08,1.0000000000000001e-05,2.125,1.9550000000000001,0,1.0000000000000001e-09,True,d01a592fbb88bb5eb6636fe31bb447c9f9b24269da774b66aab457c26bdb4612
solver_stress_00725,rack,500,-40,1,reversed,1,15,1.9999999999999999e-07,2.0000000000000002e-05,2.125,1.9550000000000001,0,2.0000000000000001e-09,True,bb33eedd944859070d3cc8df1030d2b637896f5909ecbd2d5b152eb4a8a579c3
solver_stress_00726,rack,500,-40,1,reversed,2,15,2.9999999999999999e-07,3.0000000000000004e-05,2.125,1.9550000000000001,0,3.0000000000000004e-09,True,404c7f8548ac8c0f451c9e711921f60ab60212a362e1a30cc97a073715acf13c
solver_stress_00727,rack,500,-40,1,reversed,3,15,3.9999999999999998e-07,4.0000000000000003e-05,2.125,1.9550000000000001,0,4.0000000000000002e-09,True,507d62c2fa4e20c1d2c2e2861ac8846bc1813690908656208c0b59bee322411b
solver_stress_00728,rack,500,-40,2,canonical,0,15,4.9999999999999998e-08,5.0000000000000004e-06,2.125,1.9550000000000001,0,1.0000000000000001e-09,True,acaf1172253a3064da988b08699d6c856254ce961cb1057a06af61d53dfa341e
solver_stress_00729,rack,500,-40,2,canonical,1,15,9.9999999999999995e-08,1.0000000000000001e-05,2.125,1.9550000000000001,0,2.0000000000000001e-09,True,f9fd9db14ef70b64a570b9c2a02b120612230497f32a1641ddf6e843a6bbff50
solver_stress_00730,rack,500,-40,2,canonical,2,15,1.4999999999999999e-07,1.5000000000000002e-05,2.125,1.9550000000000001,0,3.0000000000000004e-09,True,59e42144e5de8876962179cc457a338b465038920d7cce1bdae95545ab00b79e
solver_stress_00731,rack,500,-40,2,canonical,3,15,1.9999999999999999e-07,2.0000000000000002e-05,2.125,1.9550000000000001,0,4.0000000000000002e-09,True,4e01fa6d7d9ef78a6a5c87888a760fdb1194dad69ad1972eb3b55c669610bb8b
solver_stress_00732,rack,500,-40,2,reversed,0,15,4.9999999999999998e-08,5.0000000000000004e-06,2.125,1.9550000000000001,0,1.0000000000000001e-09,True,acaf1172253a3064da988b08699d6c856254ce961cb1057a06af61d53dfa341e
solver_stress_00733,rack,500,-40,2,reversed,1,15,9.9999999999999995e-08,1.0000000000000001e-05,2.125,1.9550000000000001,0,2.0000000000000001e-09,True,f9fd9db14ef70b64a570b9c2a02b120612230497f32a1641ddf6e843a6bbff50
solver_stress_00734,rack,500,-40,2,reversed,2,15,1.4999999999999999e-07,1.5000000000000002e-05,2.125,1.9550000000000001,0,3.0000000000000004e-09,True,59e42144e5de8876962179cc457a338b465038920d7cce1bdae95545ab00b79e
solver_stress_00735,rack,500,-40,2,reversed,3,15,1.9999999999999999e-07,2.0000000000000002e-05,2.125,1.9550000000000001,0,4.0000000000000002e-09,True,4e01fa6d7d9ef78a6a5c87888a760fdb1194dad69ad1972eb3b55c669610bb8b
solver_stress_00736,rack,500,-40,4,canonical,0,15,2.4999999999999999e-08,2.5000000000000002e-06,2.125,1.9550000000000001,0,1.0000000000000001e-09,True,ac50a577f88cc49a62a6f67477591fd2fba7416b82d8389a5862c23d27e5d35e
solver_stress_00737,rack,500,-40,4,canonical,1,15,4.9999999999999998e-08,5.0000000000000004e-06,2.125,1.9550000000000001,0,2.0000000000000001e-09,True,4a84a8656f4b57950e2e4eec12cbc920be7eb16d8b38c02cff71714996bfd39f
solver_stress_00738,rack,500,-40,4,canonical,2,15,7.4999999999999997e-08,7.500000000000001e-06,2.125,1.9550000000000001,0,3.0000000000000004e-09,True,5619ce99859d899e8f2101e30bef50599ca7430d4e1d0b08312d8dde461e7005
solver_stress_00739,rack,500,-40,4,canonical,3,15,9.9999999999999995e-08,1.0000000000000001e-05,2.125,1.9550000000000001,0,4.0000000000000002e-09,True,60c9bf8f07d35de5c885e673e77896b5a4e2aef7bb30924ac42063aa0abb4250
solver_stress_00740,rack,500,-40,4,reversed,0,15,2.4999999999999999e-08,2.5000000000000002e-06,2.125,1.9550000000000001,0,1.0000000000000001e-09,True,ac50a577f88cc49a62a6f67477591fd2fba7416b82d8389a5862c23d27e5d35e
solver_stress_00741,rack,500,-40,4,reversed,1,15,4.9999999999999998e-08,5.0000000000000004e-06,2.125,1.9550000000000001,0,2.0000000000000001e-09,True,4a84a8656f4b57950e2e4eec12cbc920be7eb16d8b38c02cff71714996bfd39f
solver_stress_00742,rack,500,-40,4,reversed,2,15,7.4999999999999997e-08,7.500000000000001e-06,2.125,1.9550000000000001,0,3.0000000000000004e-09,True,5619ce99859d899e8f2101e30bef50599ca7430d4e1d0b08312d8dde461e7005
solver_stress_00743,rack,500,-40,4,reversed,3,15,9.9999999999999995e-08,1.0000000000000001e-05,2.125,1.9550000000000001,0,4.0000000000000002e-09,True,60c9bf8f07d35de5c885e673e77896b5a4e2aef7bb30924ac42063aa0abb4250
solver_stress_00744,rack,500,0,1,canonical,0,15,9.9999999999999995e-08,1.0000000000000001e-05,2.125,1.9550000000000001,0,1.0000000000000001e-09,True,0bc68722e1e415ed344b0a489ef658a3b4e10e8394b54b0d49cef613b0f9b195
solver_stress_00745,rack,500,0,1,canonical,1,15,1.9999999999999999e-07,2.0000000000000002e-05,2.125,1.9550000000000001,0,2.0000000000000001e-09,True,b8304c0c8642d2c8f118ef368768424a7857acde932f9aac87cc434cf28b9af8
solver_stress_00746,rack,500,0,1,canonical,2,15,2.9999999999999999e-07,3.0000000000000004e-05,2.125,1.9550000000000001,0,3.0000000000000004e-09,True,731dcd6b7dc8b8d2d4d3000b04c4f4263b5bde01bd63acac71f58a193218efde
solver_stress_00747,rack,500,0,1,canonical,3,15,3.9999999999999998e-07,4.0000000000000003e-05,2.125,1.9550000000000001,0,4.0000000000000002e-09,True,7027ecf92b762021e136bd1310638484cff89a4bce77a4c1fe6448b85b139f15
solver_stress_00748,rack,500,0,1,reversed,0,15,9.9999999999999995e-08,1.0000000000000001e-05,2.125,1.9550000000000001,0,1.0000000000000001e-09,True,0bc68722e1e415ed344b0a489ef658a3b4e10e8394b54b0d49cef613b0f9b195
solver_stress_00749,rack,500,0,1,reversed,1,15,1.9999999999999999e-07,2.0000000000000002e-05,2.125,1.9550000000000001,0,2.0000000000000001e-09,True,b8304c0c8642d2c8f118ef368768424a7857acde932f9aac87cc434cf28b9af8
solver_stress_00750,rack,500,0,1,reversed,2,15,2.9999999999999999e-07,3.0000000000000004e-05,2.125,1.9550000000000001,0,3.0000000000000004e-09,True,731dcd6b7dc8b8d2d4d3000b04c4f4263b5bde01bd63acac71f58a193218efde
solver_stress_00751,rack,500,0,1,reversed,3,15,3.9999999999999998e-07,4.0000000000000003e-05,2.125,1.9550000000000001,0,4.0000000000000002e-09,True,7027ecf92b762021e136bd1310638484cff89a4bce77a4c1fe6448b85b139f15
solver_stress_00752,rack,500,0,2,canonical,0,15,4.9999999999999998e-08,5.0000000000000004e-06,2.125,1.9550000000000001,0,1.0000000000000001e-09,True,8105ea0fd469f458fcd0c70c4275a7374fe8d973d2807ea932a42ad222269bbc
